station_cd,station_g_cd,station_name,station_name_rn,line_cd,lon,lat
9970922,1161130,新白島,SHIN-HAKUSHIMA,99709,132.46075,34.408056
9970904,9970904,白島,HAKUSHIMA,99709,132.462674,34.411045
9970905,9970905,牛田,USHITA,99709,132.464585,34.417142
9970906,9970906,不動院前,FUDOIN-MAE,99709,132.469306,34.426921
9970907,9970907,祇園新橋北,GION-SHINBASHI-KITA,99709,132.47075,34.435148
9970908,9970908,西原,NISHIHARA,99709,132.47478,34.44327
9970909,9970909,中筋,NAKASUJI,99709,132.477049,34.451869
9970910,9970910,古市,FURUICHI,99709,132.47508,34.457863
9970911,1171707,大町,OMACHI,99709,132.470559,34.461706
9970912,9970912,毘沙門台,BISHAMONDAI,99709,132.462827,34.469417
9970913,9970913,安東,YASUHIGASHI,99709,132.453067,34.475169
9970914,9970914,上安,KAMIYASU,99709,132.444662,34.475735
9970915,9970915,高取,TAKATORI,99709,132.438102,34.475132
9970916,9970916,長楽寺,CHORAKUJI,99709,132.4306,34.472782
9970917,9970917,伴,TOMO,99709,132.419667,34.469996
9970918,9970918,大原,OBARA,99709,132.412354,34.462852
9970919,9970919,伴中央,TOMO-CHUO,99709,132.405038,34.455514
9970920,9970920,大塚,OZUKA,99709,132.402702,34.441466
9970921,9970921,広域公園前,KOIKI-KOEN-MAE,99709,132.400089,34.43538
9971001,1161115,広島駅,HIROSHIMA STATION,99710,132.475403,34.396296
9971002,9971002,猿猴橋町,ENKOBASHI-CHO,99710,132.475977,34.395047
9971003,9971003,的場町,MATOBA-CHO,99710,132.475076,34.393277
9971004,9971004,稲荷町,INARI-MACHI,99710,132.471728,34.392569
9971005,9971005,銀山町,KANAYAMA-CHO,99710,132.467866,34.393135
9971006,9971006,胡町,EBISU-CHO,99710,132.465076,34.393401
9971007,9971007,八丁堀,HATCHOBORI,99710,132.463403,34.393897
9971008,9971008,立町,TATE-MACHI,99710,132.460871,34.394569
9971009,9971009,紙屋町東,KAMIYA-CHO-HIGASHI,99710,132.458167,34.395101
9971010,9970901,本通,HONDORI,99710,132.457003,34.393377
9971011,9971011,袋町,FUKURO-MACHI,99710,132.456214,34.391187
9971012,9971012,中電前,CHUDEN-MAE,99710,132.455399,34.388779
9971013,9971013,市役所前,SHIYAKUSHO-MAE,99710,132.454455,34.385875
9971014,9971014,鷹野橋,TAKANOBASHI,99710,132.453918,34.383431
9971015,9971015,日赤病院前,NISSEKI-BYOIN-MAE,99710,132.455871,34.380952
9971016,9971016,広電本社前,HIRODEN-HONSHA-MAE,99710,132.45821,34.377375
9971017,9971017,御幸橋,MIYUKI-BASHI,99710,132.459605,34.375321
9971018,9971018,皆実町六丁目,MINAMI-MACHI 6-CHOME,99710,132.464454,34.374169
9971019,9971019,広大附属学校前,HIRODAI-FUZOKUGAKKOU-MAE,99710,132.464583,34.371654
9971020,9971020,県病院前,KENBYOIN-MAE,99710,132.464797,34.36875
9971021,9971021,宇品二丁目,UJINA 2-CHOME,99710,132.464519,34.366164
9971022,9971022,宇品三丁目,UJINA 3-CHOME,99710,132.464411,34.364216
9971023,9971023,宇品四丁目,UJINA 4-CHOME,99710,132.463853,34.35922
9971024,9971024,宇品五丁目,UJINA 5-CHOME,99710,132.46366,34.357343
9971025,9971025,海岸通,KAIGAN-DORI,99710,132.463081,34.354898
9971026,9971026,元宇品口,MOTOUJINA-GUCHI,99710,132.459412,34.354048
9971027,9971027,広島港（宇品）,HIROSHIMA PORT(UJINA),99710,132.455184,34.352755
9971101,1161115,広島駅,HIROSHIMA STATION,99711,132.475403,34.396296
9971102,9971002,猿猴橋町,ENKOBASHI-CHO,99711,132.475977,34.395047
9971103,9971003,的場町,MATOBA-CHO,99711,132.475076,34.393277
9971104,9971004,稲荷町,INARI-MACHI,99711,132.471728,34.392569
9971105,9971005,銀山町,KANAYAMA-CHO,99711,132.467866,34.393135
9971106,9971006,胡町,EBISU-CHO,99711,132.465076,34.393401
9971107,9971007,八丁堀,HATCHOBORI,99711,132.463403,34.393897
9971108,9971008,立町,TATE-MACHI,99711,132.460871,34.394569
9971109,9971009,紙屋町東,KAMIYA-CHO-HIGASHI,99711,132.458167,34.395101
9971110,9971110,紙屋町西,KAMIYA-CHO-NISHI,99711,132.456965,34.395455
9971111,9971111,原爆ドーム前,GENBAKU DOME-MAE,99711,132.453918,34.396163
9971112,9971112,本川町,HONKAWA-CHO,99711,132.450485,34.396942
9971113,9971113,十日市町,TOKAICHI-MACHI,99711,132.447138,34.397438
9971114,9971114,土橋,DOBASHI,99711,132.446322,34.3948
9971115,9971115,小網町,KOAMI-CHO,99711,132.44422,34.394543
9971116,9971116,天満町,TEMMA-CHO,99711,132.440572,34.395216
9971117,9971117,観音町,KAN-ON-MACHI,99711,132.438405,34.395534
9971118,9971118,西観音町,NISHI-KAN-ON-MACHI,99711,132.43686,34.393976
9971119,9971119,福島町,FUKUSHIMA-CHO,99711,132.433898,34.394985
9971120,1161117,広電西広島（己斐）,HIRODEN-NISHI-HIROSHIMA,99711,132.428255,34.397261
9971121,9971121,東高須,HIGASHI-TAKASU,99711,132.420224,34.391922
9971122,9971122,高須,TAKASU,99711,132.417055,34.389872
9971123,9971123,古江,FURUE,99711,132.411383,34.386311
9971124,9971124,草津,KUSATSU,99711,132.403915,34.3816
9971125,9971125,草津南,KUSATSU-MINAMI,99711,132.398479,34.378092
9971126,1161118,商工センター入口,SHOKO CENTER-IRIGUCHI,99711,132.391999,34.375423
9971127,9971127,井口,INOKUCHI,99711,132.385805,34.371751
9971128,9971128,修大協創中高前,SHUDAI-KYOSO-CHUKO-MAE,99711,132.374589,34.368218
9971129,1161119,広電五日市,HIRODEN-ITSUKAICHI,99711,132.367856,34.366393
9971130,9971130,佐伯区役所前,SAEKI-KUYAKUSHO-MAE,99711,132.361709,34.365443
9971131,9971131,楽々園,RAKURAKUEN,99711,132.351988,34.364282
9971132,9971132,山陽女学園前,SANYO-JOGAKUEN-MAE,99711,132.341251,34.361948
9971133,1161120,広電廿日市,HIRODEN-HATSUKAICHI,99711,132.336179,34.356621
9971134,9971134,廿日市市役所前（平良）,HATSUKAICHI-SHIYAKUSHO-MAE（HERA）,99711,132.329722,34.352816
9971135,1161121,宮内,MIYAUCHI,99711,132.325226,34.347472
9971136,9971136,ＪＡ広島病院前,JA HIROSHIMABYOIN-MAE,99711,132.322404,34.343959
9971137,9971137,地御前,JIGOZEN,99711,132.320049,34.340942
9971138,9971138,阿品東,AJINA-HIGASHI,99711,132.318579,34.326488
9971139,1161122,広電阿品,HIRODEN-AJINA,99711,132.31483,34.321933
9971140,9971140,宮島ボートレース場,MIYAJIMA BOAT RACE GROUND,99711,132.305006,34.314425
9971141,1161123,広電宮島口,HIRODEN-MIYAJIMA-GUCHI,99711,132.304256,34.31217
9971201,9971027,広島港（宇品）,HIROSHIMA PORT(UJINA),99712,132.455184,34.352755
9971202,9971026,元宇品口,MOTOUJINA-GUCHI,99712,132.459412,34.354048
9971203,9971025,海岸通,KAIGAN-DORI,99712,132.463081,34.354898
9971204,9971024,宇品五丁目,UJINA 5-CHOME,99712,132.46366,34.357343
9971205,9971023,宇品四丁目,UJINA 4-CHOME,99712,132.463853,34.35922
9971206,9971022,宇品三丁目,UJINA 3-CHOME,99712,132.464411,34.364216
9971207,9971021,宇品二丁目,UJINA 2-CHOME,99712,132.464519,34.366164
9971208,9971020,県病院前,KENBYOIN-MAE,99712,132.464797,34.36875
9971209,9971019,広大附属学校前,HIRODAI-FUZOKUGAKKOU-MAE,99712,132.464583,34.371654
9971210,9971018,皆実町六丁目,MINAMI-MACHI 6-CHOME,99712,132.464454,34.374169
9971211,9971017,御幸橋,MIYUKI-BASHI,99712,132.459605,34.375321
9971212,9971016,広電本社前,HIRODEN-HONSHA-MAE,99712,132.45821,34.377375
9971213,9971015,日赤病院前,NISSEKI-BYOIN-MAE,99712,132.455871,34.380952
9971214,9971014,鷹野橋,TAKANOBASHI,99712,132.453918,34.383431
9971215,9971013,市役所前,SHIYAKUSHO-MAE,99712,132.454455,34.385875
9971216,9971012,中電前,CHUDEN-MAE,99712,132.455399,34.388779
9971217,9971011,袋町,FUKURO-MACHI,99712,132.456214,34.391187
9971218,9970901,本通,HONDORI,99712,132.457003,34.393377
9971219,9971110,紙屋町西,KAMIYA-CHO-NISHI,99712,132.456965,34.395455
9971220,9971111,原爆ドーム前,GENBAKU DOME-MAE,99712,132.453918,34.396163
9971221,9971112,本川町,HONKAWA-CHO,99712,132.450485,34.396942
9971222,9971113,十日市町,TOKAICHI-MACHI,99712,132.447138,34.397438
9971223,9971114,土橋,DOBASHI,99712,132.446322,34.3948
9971224,9971115,小網町,KOAMI-CHO,99712,132.44422,34.394543
9971225,9971116,天満町,TEMMA-CHO,99712,132.440572,34.395216
9971226,9971117,観音町,KAN-ON-MACHI,99712,132.438405,34.395534
9971227,9971118,西観音町,NISHI-KAN-ON-MACHI,99712,132.43686,34.393976
9971228,9971119,福島町,FUKUSHIMA-CHO,99712,132.433898,34.394985
9971229,1161117,広電西広島（己斐）,HIRODEN-NISHI-HIROSHIMA(KOI),99712,132.428255,34.397261
9971301,1161115,広島駅,HIROSHIMA STATION,99713,132.475403,34.396296
9971302,9971002,猿猴橋町,ENKOBASHI-CHO,99713,132.475977,34.395047
9971303,9971003,的場町,MATOBA-CHO,99713,132.475076,34.393277
9971319,9971004,稲荷町,INARI-MACHI,99713,132.471728,34.392569
9971304,9971304,段原一丁目,DAMBARA 1-CHOME,99713,132.475033,34.390833
9971320,9971320,松川町,MATSUKAWA-CHO,99713,132.4712497126,34.39115508983
9971305,9971305,比治山下,HIJIYAMA-SHITA,99713,132.471492,34.387858
9971306,9971306,比治山橋,HIJIYAMA-BASHI,99713,132.468681,34.383272
9971307,9971307,南区役所前,MINAMI-KUYAKUSHO-MAE,99713,132.467072,34.380297
9971308,9971308,皆実町二丁目,MINAMI-MACHI 2-CHOME,99713,132.465849,34.377375
9971309,9971018,皆実町六丁目,MINAMI-MACHI 6-CHOME,99713,132.464454,34.374169
9971310,9971019,広大附属学校前,HIRODAI-FUZOKUGAKKOU-MAE,99713,132.464583,34.371654
9971311,9971020,県病院前,KENBYOIN-MAE,99713,132.464797,34.36875
9971312,9971021,宇品二丁目,UJINA 2-CHOME,99713,132.464519,34.366164
9971313,9971022,宇品三丁目,UJINA 3-CHOME,99713,132.464411,34.364216
9971314,9971023,宇品四丁目,UJINA 4-CHOME,99713,132.463853,34.35922
9971315,9971024,宇品五丁目,UJINA 5-CHOME,99713,132.46366,34.357343
9971316,9971025,海岸通,KAIGAN-DORI,99713,132.463081,34.354898
9971317,9971026,元宇品口,MOTOUJINA-GUCHI,99713,132.459412,34.354048
9971318,9971027,広島港（宇品）,HIROSHIMA PORT(UJINA),99713,132.455184,34.352755
9971401,1161115,広島駅,HIROSHIMA STATION,99714,132.475403,34.396296
9971402,9971002,猿猴橋町,ENKOBASHI-CHO,99714,132.475977,34.395047
9971403,9971003,的場町,MATOBA-CHO,99714,132.475076,34.393277
9971404,9971004,稲荷町,INARI-MACHI,99714,132.471728,34.392569
9971405,9971005,銀山町,KANAYAMA-CHO,99714,132.467866,34.393135
9971406,9971006,胡町,EBISU-CHO,99714,132.465076,34.393401
9971407,9971007,八丁堀,HATCHOBORI,99714,132.463403,34.393897
9971408,9971008,立町,TATE-MACHI,99714,132.460871,34.394569
9971409,9971009,紙屋町東,KAMIYA-CHO-HIGASHI,99714,132.458167,34.395101
9971410,9971110,紙屋町西,KAMIYA-CHO-NISHI,99714,132.456965,34.395455
9971411,9971111,原爆ドーム前,GENBAKU DOME-MAE,99714,132.453918,34.396163
9971412,9971112,本川町,HONKAWA-CHO,99714,132.450485,34.396942
9971413,9971113,十日市町,TOKAICHI-MACHI,99714,132.447138,34.397438
9971414,9971114,土橋,DOBASHI,99714,132.446322,34.3948
9971415,9971415,舟入町,FUNAIRI-MACHI,99714,132.444928,34.389222
9971416,9971416,舟入本町,FUNAIRI-HON-MACHI,99714,132.442632,34.385556
9971417,9971417,舟入幸町,FUNAIRI-SAIWAI-CHO,99714,132.441151,34.383139
9971418,9971418,舟入川口町,FUNAIRI-KAWAGUCHI-CHO,99714,132.439499,34.380341
9971419,9971419,舟入南,FUNAIRI-MINAMI,99714,132.437224,34.375099
9971420,9971420,江波,EBA,99714,132.436044,34.372496
9971501,1161116,横川駅,YOKOGAWA STATION,99715,132.450496,34.409512
9971502,9971502,横川一丁目,YOKOGAWA 1-CHOME,99715,132.449949,34.406848
9971503,9971503,別院前,BETSUIN-MAE,99715,132.449241,34.404245
9971504,9971504,寺町,TERA-MACHI,99715,132.448125,34.401129
9971505,9971113,十日市町,TOKAICHI-MACHI,99715,132.447138,34.397438
9971506,9971112,本川町,HONKAWA-CHO,99715,132.450485,34.396942
9971507,9971111,原爆ドーム前,GENBAKU DOME-MAE,99715,132.453918,34.396163
9971508,9971110,紙屋町西,KAMIYA-CHO-NISHI,99715,132.456965,34.395455
9971509,9970901,本通,HONDORI,99715,132.457003,34.393377
9971510,9971011,袋町,FUKURO-MACHI,99715,132.456214,34.391187
9971511,9971012,中電前,CHUDEN-MAE,99715,132.455399,34.388779
9971512,9971013,市役所前,SHIYAKUSHO-MAE,99715,132.454455,34.385875
9971513,9971014,鷹野橋,TAKANOBASHI,99715,132.453918,34.383431
9971514,9971015,日赤病院前,NISSEKI-BYOIN-MAE,99715,132.455871,34.380952
9971515,9971016,広電本社前,HIRODEN-HONSHA-MAE,99715,132.45821,34.377375
9971516,9971017,御幸橋,MIYUKI-BASHI,99715,132.459605,34.375321
9971517,9971018,皆実町六丁目,MINAMI-MACHI 6-CHOME,99715,132.464454,34.374169
9971518,9971019,広大附属学校前,HIRODAI-FUZOKUGAKKOU-MAE,99715,132.464583,34.371654
9971519,9971020,県病院前,KENBYOIN-MAE,99715,132.464797,34.36875
9971520,9971021,宇品二丁目,UJINA 2-CHOME,99715,132.464519,34.366164
9971521,9971022,宇品三丁目,UJINA 3-CHOME,99715,132.464411,34.364216
9971522,9971023,宇品四丁目,UJINA 4-CHOME,99715,132.463853,34.35922
9971523,9971024,宇品五丁目,UJINA 5-CHOME,99715,132.46366,34.357343
9971524,9971025,海岸通,KAIGAN-DORI,99715,132.463081,34.354898
9971525,9971026,元宇品口,MOTOUJINA-GUCHI,99715,132.459412,34.354048
9971526,9971027,広島港（宇品）,HIROSHIMA PORT(UJINA),99715,132.455184,34.352755
9971601,1161116,横川駅,YOKOGAWA STATION,99716,132.450496,34.409512
9971602,9971502,横川一丁目,YOKOGAWA 1-CHOME,99716,132.449949,34.406848
9971603,9971503,別院前,BETSUIN-MAE,99716,132.449241,34.404245
9971604,9971504,寺町,TERA-MACHI,99716,132.448125,34.401129
9971605,9971113,十日市町,TOKAICHI-MACHI,99716,132.447138,34.397438
9971606,9971114,土橋,DOBASHI,99716,132.446322,34.3948
9971607,9971415,舟入町,FUNAIRI-MACHI,99716,132.444928,34.389222
9971608,9971416,舟入本町,FUNAIRI-HON-MACHI,99716,132.442632,34.385556
9971609,9971417,舟入幸町,FUNAIRI-SAIWAI-CHO,99716,132.441151,34.383139
9971610,9971418,舟入川口町,FUNAIRI-KAWAGUCHI-CHO,99716,132.439499,34.380341
9971611,9971419,舟入南,FUNAIRI-MINAMI,99716,132.437224,34.375099
9971612,9971420,江波,EBA,99716,132.436044,34.372496
9971701,9971007,八丁堀,HATCHOBORI,99717,132.463403,34.393897
9971702,9971702,女学院前,JOGAKUIN-MAE,99717,132.464776,34.397827
9971703,9971703,縮景園前,SHUKKEIEN-MAE,99717,132.465334,34.399881
9971704,9971704,家庭裁判所前,KATEI SAIBANSHO-MAE,99717,132.466106,34.402289
9971705,9971705,白島,HAKUSHIMA,99717,132.465506,34.404484
9971801,1172403,川西,KAWANISHI,99718,132.177321,34.156612
9971802,9971802,清流新岩国,SEIRYU-SHIN-IWAKUNI,99718,132.14764,34.162639
9971803,9971803,守内かさ神,SHUCHI-KASAGAMI,99718,132.135704,34.170107
9971804,9971804,南河内,MINAMIGOCHI,99718,132.103363,34.165957
9971805,9971805,行波,YUKABA,99718,132.087084,34.163368
9971806,9971806,北河内,KITAGOCHI,99718,132.064519,34.176011
9971807,9971807,椋野,MUKUNO,99718,132.033385,34.193637
9971808,9971808,南桑,NAGUWA,99718,132.020852,34.20961
9971813,9971813,清流みはらし,SEIRYU-MIHARASHI,99718,132.004833,34.211861
9971809,9971809,根笠,NEGASA,99718,131.998656,34.210487
9971810,9971810,河山,KAWAYAMA,99718,131.983923,34.236368
9971811,9971811,柳瀬,YANAZE,99718,131.97669,34.25714
9971812,9971812,錦町,NISHIKICHO,99718,131.962944,34.26475
9980104,1180429,阿波海南,AWA-KAINAN,99801,134.350805,33.606379
9980101,9980101,海部,KAIFU,99801,134.351999,33.593453
9980102,9980102,宍喰,SHISHIKUI,99801,134.300741,33.566949
9980103,9980103,甲浦,KANNOURA,99801,134.288242,33.547238
9980201,1180201,高松築港,TAKAMATSU-CHIKKO,99802,134.049507,34.35079
9980202,9980202,片原町,KATAHARAMACHI,99802,134.054368,34.346138
9980203,9980203,瓦町,KAWARAMACHI,99802,134.052529,34.338827
9980204,9980204,栗林公園,RITSURIN-KOEN,99802,134.051063,34.328586
9980205,9980205,三条,SANJO,99802,134.049478,34.319718
9980223,9980223,伏石,FUSEISHI,99802,134.047806,34.309861
9980206,9980206,太田,OTA,99802,134.045965,34.298989
9980207,9980207,仏生山,BUSSHOZAN,99802,134.042605,34.283213
9980208,9980208,空港通り,KUKODORI,99802,134.033096,34.28112
9980209,9980209,一宮,ICHINOMIYA,99802,134.022561,34.283027
9980210,9980210,円座,ENZA,99802,134.009285,34.284479
9980211,9980211,岡本,OKAMOTO,99802,133.989265,34.270261
9980212,9980212,挿頭丘,KAZASHIGAOKA,99802,133.979358,34.262007
9980213,9980213,畑田,HATADA,99802,133.97157,34.25901
9980214,9980214,陶,SUE,99802,133.947778,34.250394
9980222,9980222,綾川（イオンモール綾川）,AYAGAWA,99802,133.931667,34.249528
9980215,9980215,滝宮,TAKINOMIYA,99802,133.922302,34.248152
9980216,9980216,羽床,HAYUKA,99802,133.901782,34.241078
9980217,9980217,栗熊,KURIKUMA,99802,133.884133,34.233905
9980218,9980218,岡田,OKADA,99802,133.860902,34.220859
9980219,9980219,羽間,HAZAMA,99802,133.847345,34.209571
9980220,9980220,榎井,ENAI,99802,133.829511,34.194317
9980221,1180104,琴電琴平,KOTODEN-KOTOHIRA,99802,133.819236,34.190906
9980301,1180201,高松築港,TAKAMATSU-CHIKKO,99803,134.049507,34.35079
9980302,9980202,片原町,KATAHARAMACHI,99803,134.054368,34.346138
9980303,9980203,瓦町,KAWARAMACHI,99803,134.052529,34.338827
9980304,9980304,花園,HANAZONO,99803,134.059463,34.334206
9980305,9980305,林道,HAYASHIMICHI,99803,134.073106,34.32344
9980306,9980306,木太東口,KITA-HIGASHIGUCHI,99803,134.07957,34.319718
9980307,9980307,元山,MOTOYAMA,99803,134.083742,34.310424
9980308,9980308,水田,MIZUTA,99803,134.092699,34.303056
9980309,9980309,西前田,NISHI-MAEDA,99803,134.104675,34.296004
9980310,9980310,高田,TAKATA,99803,134.112155,34.288506
9980311,9980311,池戸,IKENOBE,99803,134.119706,34.27866
9980312,9980312,農学部前,NOGAKUBUMAE,99803,134.125739,34.273814
9980313,9980313,平木,HIRAGI,99803,134.131327,34.272134
9980314,9980314,学園通り,GAKUENDORI,99803,134.136998,34.270576
9980315,9980315,白山,SHIRAYAMA,99803,134.150461,34.266707
9980316,9980316,井戸,IDO,99803,134.156127,34.266669
9980317,9980317,公文明,KUMOMMYO,99803,134.161929,34.266688
9980318,9980318,長尾,NAGAO,99803,134.169184,34.266675
9980401,9980203,瓦町,KAWARAMACHI,99804,134.052529,34.338827
9980402,9980402,今橋,IMABASHI,99804,134.058782,34.341577
9980403,9980403,松島二丁目,MATSUSHIMA-NICHOME,99804,134.064626,34.339986
9980404,9980404,沖松島,OKI-MATSUSHIMA,99804,134.072253,34.341219
9980405,9980405,春日川,KASUGAGAWA,99804,134.083566,34.340969
9980406,9980406,潟元,KATAMOTO,99804,134.098231,34.341363
9980407,9980407,琴電屋島,KOTODEN-YASHIMA,99804,134.105763,34.341624
9980408,9980408,古高松,FURU-TAKAMATSU,99804,134.11244,34.340844
9980409,9980409,八栗,YAKURI,99804,134.122439,34.344582
9980410,9980410,六万寺,ROKUMANJI,99804,134.134088,34.342655
9980411,9980411,大町,OMACHI,99804,134.141354,34.337333
9980412,1180209,八栗新道,YAKURI-SHIMMICHI,99804,134.147295,34.336705
9980413,9980413,塩屋,SHIOYA,99804,134.155142,34.335583
9980414,9980414,房前,FUSAZAKI,99804,134.158483,34.332367
9980415,9980415,原,HARA,99804,134.163654,34.32641
9980416,1180210,琴電志度,KOTODEN-SHIDO,99804,134.172528,34.32246
9980501,9980501,松山市,MATSUYAMA CITY,99805,132.762281,33.835656
9980502,9980502,土橋,DOBASHI,99805,132.756487,33.832738
9980503,9980503,土居田,DOIDA,99805,132.744094,33.8241
9980504,9980504,余戸,YOGO,99805,132.733887,33.816173
9980505,9980505,鎌田,KAMATA,99805,132.729784,33.810115
9980506,9980506,岡田,OKADA,99805,132.724271,33.799083
9980507,9980507,古泉,KOIZUMI,99805,132.717136,33.792539
9980508,9980508,松前,MASAKI,99805,132.705051,33.785965
9980509,9980509,地蔵町,JIZOMACHI,99805,132.70429,33.779907
9980510,9980510,新川,SHINKAWA,99805,132.704148,33.772178
9980511,9980511,郡中,GUNCHU,99805,132.70406,33.760734
9980512,1180706,郡中港,GUNCHU PORT,99805,132.702315,33.756302
9980601,9980601,高浜,TAKAHAMA,99806,132.702177,33.883417
9980602,9980602,梅津寺,BAISHINJI,99806,132.707595,33.874637
9980603,9980603,港山,MINATOYAMA,99806,132.713405,33.869533
9980604,9980604,三津,MITSU,99806,132.720002,33.863864
9980605,9980605,山西,YAMANISHI,99806,132.724326,33.855301
9980606,9980606,西衣山,NISHI-KINUYAMA,99806,132.733989,33.850152
9980607,9980607,衣山,KINUYAMA,99806,132.743997,33.8522
9980608,9980608,古町,KOMACHI,99806,132.754998,33.846978
9980609,9980609,大手町,OTEMACHI,99806,132.755384,33.839726
9980610,9980501,松山市,MATSUYAMA CITY,99806,132.762281,33.835656
9980701,9980501,松山市,MATSUYAMA CITY,99807,132.762281,33.835656
9980702,9980702,石手川公園,ISHITEGAWA PARK,99807,132.76935,33.831311
9980703,9980703,いよ立花,IYO-TACHIBANA,99807,132.772944,33.827784
9980704,9980704,福音寺,FUKUONJI,99807,132.788931,33.82261
9980705,9980705,北久米,KITA-KUME,99807,132.798664,33.819277
9980706,9980706,久米,KUME,99807,132.804555,33.816036
9980707,9980707,鷹ノ子,TAKANOKO,99807,132.815301,33.812542
9980708,9980708,平井,HIRAI,99807,132.828617,33.808687
9980709,9980709,梅本,UMENOMOTO,99807,132.839307,33.800944
9980710,9980710,牛渕団地前,USHIBUCHI-DANCHI,99807,132.846051,33.797739
9980711,9980711,牛渕,USHIBUCHI,99807,132.856112,33.795212
9980712,9980712,田窪,TANOKUBO,99807,132.865413,33.792948
9980713,9980713,見奈良,MINARA,99807,132.873374,33.792721
9980714,9980714,愛大医学部南口,EHIME UNIV. HOSPITAL,99807,132.878659,33.797831
9980715,9980715,横河原,YOKOGAWARA,99807,132.88434,33.803353
9980801,9980501,松山市駅前,MATSUYAMA CITY STATION,99808,132.762587,33.836148
9980802,9980802,南堀端,MINAMI-HORIBATA,99808,132.761664,33.839213
9980803,9980803,西堀端,NISHI-HORIBATA,99808,132.75866,33.840105
9980804,9980609,大手町,OTEMACHI,99808,132.755384,33.839726
9980805,1180657,松山駅前,MATSUYAMA STATION,99808,132.752326,33.840765
9980806,9980806,宮田町,MIYATACHO,99808,132.752626,33.843948
9980807,9980608,古町,KOMACHI,99808,132.754998,33.846978
9980808,9980808,萱町六丁目,KAYAMACHI 6,99808,132.756226,33.851756
9980809,9980809,本町六丁目,HOMMACHI 6,99808,132.758473,33.853472
9980810,9980810,木屋町,KIYACHO,99808,132.760776,33.853483
9980811,9980811,高砂町,TAKASAGOCHO,99808,132.762464,33.851664
9980812,9980812,清水町,SHIMIZUMACHI,99808,132.764281,33.849328
9980813,9980813,鉄砲町,TEPPOCHO,99808,132.769011,33.84829
9980814,9980814,赤十字病院前,RED CROSS HOSPITAL,99808,132.772383,33.848115
9980815,9980815,平和通一丁目,HEIWADORI 1,99808,132.774452,33.847673
9980816,9980816,上一万,KAMIICHIMAN,99808,132.775502,33.846737
9980817,9980817,警察署前,POLICE STATION,99808,132.775354,33.844596
9980818,9980818,勝山町,KATSUYAMACHO,99808,132.774818,33.841709
9980819,9980819,大街道,OKAIDO,99808,132.769861,33.841103
9980820,9980820,県庁前,EHIME PREF. OFFICE,99808,132.766364,33.841067
9980821,9980821,市役所前,MATSUYAMA CITY HALL,99808,132.764819,33.839926
9980901,9980501,松山市駅前,MATSUYAMA CITY STATION,99809,132.762587,33.836148
9980902,9980802,南堀端,MINAMI-HORIBATA,99809,132.761664,33.839213
9980903,9980821,市役所前,MATSUYAMA CITY HALL,99809,132.764819,33.839926
9980904,9980820,県庁前,EHIME PREF. OFFICE,99809,132.766364,33.841067
9980905,9980819,大街道,OKAIDO,99809,132.769861,33.841103
9980906,9980818,勝山町,KATSUYAMACHO,99809,132.774818,33.841709
9980907,9980817,警察署前,POLICE STATION,99809,132.775354,33.844596
9980908,9980816,上一万,KAMIICHIMAN,99809,132.775502,33.846737
9980909,9980815,平和通一丁目,HEIWADORI 1,99809,132.774452,33.847673
9980910,9980814,赤十字病院前,RED CROSS HOSPITAL,99809,132.772383,33.848115
9980911,9980813,鉄砲町,TEPPOCHO,99809,132.769011,33.84829
9980912,9980812,清水町,SHIMIZUMACHI,99809,132.764281,33.849328
9980913,9980811,高砂町,TAKASAGOCHO,99809,132.762464,33.851664
9980914,9980810,木屋町,KIYACHO,99809,132.760776,33.853483
9980915,9980809,本町六丁目,HOMMACHI 6,99809,132.758473,33.853472
9980916,9980808,萱町六丁目,KAYAMACHI 6,99809,132.756226,33.851756
9980917,9980608,古町,KOMACHI,99809,132.754998,33.846978
9980918,9980806,宮田町,MIYATACHO,99809,132.752626,33.843948
9980919,1180657,松山駅前,MATSUYAMA STATION,99809,132.752326,33.840765
9980920,9980609,大手町,OTEMACHI,99809,132.755384,33.839726
9980921,9980803,西堀端,NISHI-HORIBATA,99809,132.75866,33.840105
9981001,9980501,松山市駅前,MATSUYAMA CITY STATION,99810,132.762587,33.836148
9981002,9980802,南堀端,MINAMI-HORIBATA,99810,132.761664,33.839213
9981003,9980821,市役所前,MATSUYAMA CITY HALL,99810,132.764819,33.839926
9981004,9980820,県庁前,EHIME PREF. OFFICE,99810,132.766364,33.841067
9981005,9980819,大街道,OKAIDO,99810,132.769861,33.841103
9981006,9980818,勝山町,KATSUYAMACHO,99810,132.774818,33.841709
9981007,9980817,警察署前,POLICE STATION,99810,132.775354,33.844596
9981008,9980816,上一万,KAMIICHIMAN,99810,132.775502,33.846737
9981009,9981009,南町,MINAMIMACHI,99810,132.779839,33.847412
9981010,9981010,道後公園,DOGO PARK,99810,132.784989,33.848552
9981011,9981011,道後温泉,DOGO ONSEN,99810,132.784817,33.850477
9981101,1180657,松山駅前,MATSUYAMA STATION,99811,132.752326,33.840765
9981102,9980609,大手町,OTEMACHI,99811,132.755384,33.839726
9981103,9980803,西堀端,NISHI-HORIBATA,99811,132.75866,33.840105
9981104,9980802,南堀端,MINAMI-HORIBATA,99811,132.761664,33.839213
9981105,9980821,市役所前,MATSUYAMA CITY HALL,99811,132.764819,33.839926
9981106,9980820,県庁前,EHIME PREF. OFFICE,99811,132.766364,33.841067
9981107,9980819,大街道,OKAIDO,99811,132.769861,33.841103
