line_cd,company_cd,line_name,line_name_rn,line_type,station_cd,station_g_cd,station_name,station_name_rn,lon,lat
11402,3,身延線,Minobu Line,2,1140225,1140225,落居,OCHII,138.471256,35.503612
11402,3,身延線,Minobu Line,2,1140226,1140226,鰍沢口,KAJIKAWAGUCHI,138.470916,35.541375
11402,3,身延線,Minobu Line,2,1140227,1140227,市川大門,ICHIKAWADAIMON,138.493276,35.560451
11402,3,身延線,Minobu Line,2,1140228,1140228,市川本町,ICHIKAWAHOMMACHI,138.502028,35.560684
11402,3,身延線,Minobu Line,2,1140229,1140229,芦川,ASHIGAWA,138.511241,35.563087
11402,3,身延線,Minobu Line,2,1140230,1140230,甲斐上野,KAI-UENO,138.520465,35.569592
11402,3,身延線,Minobu Line,2,1140231,1140231,東花輪,HIGASHI-HANAWA,138.526935,35.594749
11402,3,身延線,Minobu Line,2,1140232,1140232,小井川,KOIKAWA,138.528523,35.604442
11402,3,身延線,Minobu Line,2,1140233,1140233,常永,JOEI,138.532909,35.616877
11402,3,身延線,Minobu Line,2,1140234,1140234,国母,KOKUBO,138.552113,35.630567
11402,3,身延線,Minobu Line,2,1140235,1140235,甲斐住吉,KAI-SUMIYOSHI,138.569892,35.63658
11402,3,身延線,Minobu Line,2,1140236,1140236,南甲府,MINAMI-KOFU,138.577274,35.643496
11402,3,身延線,Minobu Line,2,1140237,1140237,善光寺,ZENKOJI,138.589278,35.65985
11402,3,身延線,Minobu Line,2,1140238,1140238,金手,KANENTE,138.578845,35.662264
11402,3,身延線,Minobu Line,2,1140239,1131131,甲府,KOFU,138.569015,35.667054
11403,2,信越本線,Shin’etsu Main Line,2,1140301,1140301,篠ノ井,SHINONOI,138.138046,36.5771
11403,2,信越本線,Shin’etsu Main Line,2,1140302,1140302,今井,IMAI,138.145347,36.595732
11403,2,信越本線,Shin’etsu Main Line,2,1140303,1140303,川中島,KAWANAKAJIMA,138.150679,36.614167
11403,2,信越本線,Shin’etsu Main Line,2,1140304,1140304,安茂里,AMORI,138.161791,36.630262
11403,2,信越本線,Shin’etsu Main Line,2,1140305,1140305,長野,NAGANO,138.189101,36.643307
11404,2,信越本線,Shin’etsu Main Line,2,1140401,1140321,直江津,NAOETSU,138.242265,37.170251
11404,2,信越本線,Shin’etsu Main Line,2,1140402,1140402,黒井,KUROI,138.267518,37.1837
11404,2,信越本線,Shin’etsu Main Line,2,1140403,1140403,犀潟,SAIGATA,138.305154,37.210345
11404,2,信越本線,Shin’etsu Main Line,2,1140404,1140404,土底浜,DOSOKOHAMA,138.324779,37.222719
11404,2,信越本線,Shin’etsu Main Line,2,1140405,1140405,潟町,KATAMACHI,138.339902,37.234135
11404,2,信越本線,Shin’etsu Main Line,2,1140406,1140406,上下浜,JOGEHAMA,138.361569,37.252178
11404,2,信越本線,Shin’etsu Main Line,2,1140407,1140407,柿崎,KAKIZAKI,138.385933,37.277732
11404,2,信越本線,Shin’etsu Main Line,2,1140408,1140408,米山,YONEYAMA,138.431266,37.316804
11404,2,信越本線,Shin’etsu Main Line,2,1140409,1140409,笠島,KASASHIMA,138.467221,37.335794
11404,2,信越本線,Shin’etsu Main Line,2,1140410,1140410,青海川,OMIGAWA,138.486169,37.346143
11404,2,信越本線,Shin’etsu Main Line,2,1140411,1140411,鯨波,KUJIRANAMI,138.517263,37.355828
11404,2,信越本線,Shin’etsu Main Line,2,1140412,1140412,柏崎,KASHIWAZAKI,138.556303,37.363495
11404,2,信越本線,Shin’etsu Main Line,2,1140413,1140413,茨目,IBARAME,138.586714,37.356986
11404,2,信越本線,Shin’etsu Main Line,2,1140414,1140414,安田,YASUDA,138.612057,37.341155
11404,2,信越本線,Shin’etsu Main Line,2,1140415,1140415,北条,KITAJO,138.636954,37.338262
11404,2,信越本線,Shin’etsu Main Line,2,1140416,1140416,越後広田,ECHIGO-HIROTA,138.661243,37.357354
11404,2,信越本線,Shin’etsu Main Line,2,1140417,1140417,長鳥,NAGATORI,138.684063,37.366405
11404,2,信越本線,Shin’etsu Main Line,2,1140418,1140418,塚山,TSUKAYAMA,138.729829,37.355114
11404,2,信越本線,Shin’etsu Main Line,2,1140419,1140419,越後岩塚,ECHIGO-IWATSUKA,138.756372,37.38629
11404,2,信越本線,Shin’etsu Main Line,2,1140420,1140420,来迎寺,RAIKOJI,138.783523,37.397136
11404,2,信越本線,Shin’etsu Main Line,2,1140421,1140421,前川,MAEKAWA,138.823865,37.401795
11404,2,信越本線,Shin’etsu Main Line,2,1140422,1134235,宮内,MIYAUCHI,138.840204,37.422223
11404,2,信越本線,Shin’etsu Main Line,2,1140423,1134236,長岡,NAGAOKA,138.853927,37.447787
11404,2,信越本線,Shin’etsu Main Line,2,1140424,1140424,北長岡,KITA-NAGAOKA,138.86247,37.468768
11404,2,信越本線,Shin’etsu Main Line,2,1140425,1140425,押切,OSHIKIRI,138.880988,37.50467
11404,2,信越本線,Shin’etsu Main Line,2,1140426,1140426,見附,MITSUKE,138.904792,37.540094
11404,2,信越本線,Shin’etsu Main Line,2,1140427,1140427,帯織,OBIORI,138.92848,37.572975
11404,2,信越本線,Shin’etsu Main Line,2,1140428,1140428,東光寺,TOKOJI,138.942956,37.593098
11404,2,信越本線,Shin’etsu Main Line,2,1140429,1140429,三条,SANJO,138.960593,37.620962
11404,2,信越本線,Shin’etsu Main Line,2,1140430,1140430,東三条,HIGASHI-SANJO,138.973703,37.628491
11404,2,信越本線,Shin’etsu Main Line,2,1140431,1140431,保内,HONAI,139.014608,37.639322
11404,2,信越本線,Shin’etsu Main Line,2,1140432,1140432,加茂,KAMO,139.048959,37.658806
11404,2,信越本線,Shin’etsu Main Line,2,1140433,1140433,羽生田,HANYUDA,139.060715,37.693613
11404,2,信越本線,Shin’etsu Main Line,2,1140434,1140434,田上,TAGAMI,139.074599,37.719035
11404,2,信越本線,Shin’etsu Main Line,2,1140435,1140435,矢代田,YASHIRODA,139.095654,37.748863
11404,2,信越本線,Shin’etsu Main Line,2,1140436,1140436,古津,FURUTSU,139.114252,37.7727
11404,2,信越本線,Shin’etsu Main Line,2,1140437,1121401,新津,NIITSU,139.121445,37.800383
11404,2,信越本線,Shin’etsu Main Line,2,1140438,1140438,さつき野,SATSUKINO,139.117466,37.812731
11404,2,信越本線,Shin’etsu Main Line,2,1140439,1140439,荻川,OGIKAWA,139.111477,37.833307
11404,2,信越本線,Shin’etsu Main Line,2,1140440,1140440,亀田,KAMEDA,139.108065,37.877154
11404,2,信越本線,Shin’etsu Main Line,2,1140441,1140441,越後石山,ECHIGO-ISHIYAMA,139.095429,37.896407
11404,2,信越本線,Shin’etsu Main Line,2,1140442,1140442,新潟,NIIGATA,139.060869,37.912299
11406,2,白新線,Hakushin Line,2,1140601,1140442,新潟,NIIGATA,139.060869,37.912299
11406,2,白新線,Hakushin Line,2,1140602,1140602,東新潟,HIGASHI-NIIGATA,139.108685,37.908773
11406,2,白新線,Hakushin Line,2,1140603,1140603,大形,OGATA,139.129272,37.915518
11406,2,白新線,Hakushin Line,2,1140604,1140604,新崎,NIZAKI,139.158558,37.922478
11406,2,白新線,Hakushin Line,2,1140605,1140605,早通,HAYADORI,139.178173,37.92109
11406,2,白新線,Hakushin Line,2,1140606,1140606,豊栄,TOYOSAKA,139.215347,37.919351
11406,2,白新線,Hakushin Line,2,1140607,1140607,黒山,KUROYAMA,139.241177,37.937128
11406,2,白新線,Hakushin Line,2,1140608,1140608,佐々木,SASAKI,139.270099,37.949716
11406,2,白新線,Hakushin Line,2,1140609,1140609,西新発田,NISHI-SHIBATA,139.303474,37.942097
11406,2,白新線,Hakushin Line,2,1140610,1121407,新発田,SHIBATA,139.335189,37.94412
11407,2,飯山線,Iiyama Line,2,1140701,1140305,長野,NAGANO,138.189101,36.643307
11407,2,飯山線,Iiyama Line,2,1140702,1140306,北長野,KITA-NAGANO,138.222534,36.665123
11407,2,飯山線,Iiyama Line,2,1140703,1140307,三才,SANSAI,138.244079,36.686674
11407,2,飯山線,Iiyama Line,2,1140704,1140308,豊野,TOYONO,138.274458,36.710642
11407,2,飯山線,Iiyama Line,2,1140705,1140705,信濃浅野,SHINANO-ASANO,138.294784,36.722011
11407,2,飯山線,Iiyama Line,2,1140706,1140706,立ケ花,TATEGAHANA,138.307057,36.731257
11407,2,飯山線,Iiyama Line,2,1140707,1140707,上今井,KAMI-IMAI,138.319478,36.753947
11407,2,飯山線,Iiyama Line,2,1140708,1140708,替佐,KAESA,138.323385,36.768999
11407,2,飯山線,Iiyama Line,2,1140709,1140709,蓮,HACHISU,138.349026,36.80888
11407,2,飯山線,Iiyama Line,2,1140710,1140710,飯山,IIYAMA,138.359335,36.847642
11407,2,飯山線,Iiyama Line,2,1140711,1140711,北飯山,KITA-IIYAMA,138.363765,36.85883
11407,2,飯山線,Iiyama Line,2,1140712,1140712,信濃平,SHINANO-TAIRA,138.378479,36.884918
11407,2,飯山線,Iiyama Line,2,1140713,1140713,戸狩野沢温泉,TOGARINOZAWA-ONSEN,138.392952,36.916673
11407,2,飯山線,Iiyama Line,2,1140714,1140714,上境,KAMI-SAKAI,138.419151,36.937916
11407,2,飯山線,Iiyama Line,2,1140715,1140715,上桑名川,KAMI-KUWANAGAWA,138.441204,36.962559
11407,2,飯山線,Iiyama Line,2,1140716,1140716,桑名川,KUWANAGAWA,138.458007,36.975882
11407,2,飯山線,Iiyama Line,2,1140717,1140717,西大滝,NISHI-OTAKI,138.480872,36.979169
11407,2,飯山線,Iiyama Line,2,1140718,1140718,信濃白鳥,SHINANO-SHIRATORI,138.50302,36.983591
11407,2,飯山線,Iiyama Line,2,1140719,1140719,平滝,HIRATAKI,138.533723,36.986041
11407,2,飯山線,Iiyama Line,2,1140720,1140720,横倉,YOKOKURA,138.55031,36.979875
11407,2,飯山線,Iiyama Line,2,1140721,1140721,森宮野原,MORIMIYANOHARA,138.57733,36.989447
11407,2,飯山線,Iiyama Line,2,1140722,1140722,足滝,ASHIDAKI,138.603625,36.998958
11407,2,飯山線,Iiyama Line,2,1140723,1140723,越後田中,ECHIGO-TANAKA,138.627058,37.005316
11407,2,飯山線,Iiyama Line,2,1140724,1140724,津南,TSUNAN,138.639326,37.023503
11407,2,飯山線,Iiyama Line,2,1140725,1140725,越後鹿渡,ECHIGO-KAWATARI,138.671592,37.048054
11407,2,飯山線,Iiyama Line,2,1140726,1140726,越後田沢,ECHIGO-TAZAWA,138.694731,37.055387
11407,2,飯山線,Iiyama Line,2,1140727,1140727,越後水沢,ECHIGO-MIZUSAWA,138.718056,37.074324
11407,2,飯山線,Iiyama Line,2,1140728,1140728,土市,DOICHI,138.72951,37.097457
11407,2,飯山線,Iiyama Line,2,1140729,1140729,十日町,TOKAMACHI,138.756188,37.134562
11407,2,飯山線,Iiyama Line,2,1140730,1140730,魚沼中条,UONUMA-NAKAJO,138.772491,37.159467
11407,2,飯山線,Iiyama Line,2,1140731,1140731,下条,GEJO,138.779989,37.198324
11407,2,飯山線,Iiyama Line,2,1140732,1140732,越後岩沢,ECHIGO-IWASAWA,138.797097,37.240753
11407,2,飯山線,Iiyama Line,2,1140733,1140733,内ケ巻,UCHIGAMAKI,138.851833,37.250008
11407,2,飯山線,Iiyama Line,2,1140734,1134232,越後川口,ECHIGO-KAWAGUCHI,138.861514,37.272983
11408,2,越後線,Echigo Line,2,1140801,1140412,柏崎,KASHIWAZAKI,138.556303,37.363495
11408,2,越後線,Echigo Line,2,1140802,1140802,東柏崎,HIGASHI-KASHIWAZAKI,138.565802,37.373867
11408,2,越後線,Echigo Line,2,1140803,1140803,西中通,NISHI-NAKADORI,138.592651,37.392456
11408,2,越後線,Echigo Line,2,1140804,1140804,荒浜,ARAHAMA,138.601752,37.404699
11408,2,越後線,Echigo Line,2,1140805,1140805,刈羽,KARIWA,138.61955,37.430047
11408,2,越後線,Echigo Line,2,1140806,1140806,西山,NISHIYAMA,138.64177,37.448375
11408,2,越後線,Echigo Line,2,1140807,1140807,礼拝,RAIHAI,138.66392,37.459221
11408,2,越後線,Echigo Line,2,1140808,1140808,石地,ISHIJI,138.688101,37.484132
11408,2,越後線,Echigo Line,2,1140809,1140809,小木ノ城,OGINOJO,138.70402,37.515431
11408,2,越後線,Echigo Line,2,1140810,1140810,出雲崎,IZUMOZAKI,138.716291,37.531857
11408,2,越後線,Echigo Line,2,1140811,1140811,妙法寺,MYOHOJI,138.742037,37.566405
11408,2,越後線,Echigo Line,2,1140812,1140812,小島谷,OJIMAYA,138.771225,37.57455
11408,2,越後線,Echigo Line,2,1140813,1140813,桐原,KIRIHARA,138.792279,37.601553
11408,2,越後線,Echigo Line,2,1140814,1140814,寺泊,TERADOMARI,138.814519,37.620349
11408,2,越後線,Echigo Line,2,1140815,1140815,分水,BUNSUI,138.839038,37.629032
11408,2,越後線,Echigo Line,2,1140816,1140816,粟生津,AOUZU,138.873484,37.653988
11408,2,越後線,Echigo Line,2,1140817,1140817,南吉田,MINAMI-YOSHIDA,138.870984,37.671999
11408,2,越後線,Echigo Line,2,1140818,1140818,吉田,YOSHIDA,138.878377,37.687111
11408,2,越後線,Echigo Line,2,1140819,1140819,北吉田,KITA-YOSHIDA,138.882209,37.702037
11408,2,越後線,Echigo Line,2,1140820,1140820,岩室,IWAMURO,138.879881,37.721382
11408,2,越後線,Echigo Line,2,1140821,1140821,巻,MAKI,138.889506,37.756753
11408,2,越後線,Echigo Line,2,1140822,1140822,越後曽根,ECHIGO-SONE,138.911094,37.793544
11408,2,越後線,Echigo Line,2,1140823,1140823,越後赤塚,ECHIGO-AKATSUKA,138.908201,37.816008
11408,2,越後線,Echigo Line,2,1140824,1140824,内野西が丘,UCHINONISHIGAOKA,138.926647,37.846355
11408,2,越後線,Echigo Line,2,1140825,1140825,内野,UCHINO,138.936615,37.85824
11408,2,越後線,Echigo Line,2,1140826,1140826,新潟大学前,NIIGATA UNIVERSITY,138.95442,37.869178
11408,2,越後線,Echigo Line,2,1140827,1140827,寺尾,TERAO,138.973742,37.879106
11408,2,越後線,Echigo Line,2,1140828,1140828,小針,KOBARI,138.991359,37.889591
11408,2,越後線,Echigo Line,2,1140829,1140829,青山,AOYAMA,139.000813,37.898546
11408,2,越後線,Echigo Line,2,1140830,1140830,関屋,SEKIYA,139.015087,37.906015
11408,2,越後線,Echigo Line,2,1140831,1140831,白山,HAKUSAN,139.029955,37.911829
11408,2,越後線,Echigo Line,2,1140833,1140833,上所,KAMITOKORO,139.04520502585,37.907061135513
11408,2,越後線,Echigo Line,2,1140832,1140442,新潟,NIIGATA,139.060869,37.912299
11409,2,北アルプス線,Oito Line,2,1140901,1140901,松本,MATSUMOTO,137.96445,36.230393
11409,2,北アルプス線,Oito Line,2,1140902,1140902,北松本,KITA-MATSUMOTO,137.960983,36.236971
11409,2,北アルプス線,Oito Line,2,1140903,1140903,島内,SHIMAUCHI,137.944817,36.246991
11409,2,北アルプス線,Oito Line,2,1140904,1140904,島高松,SHIMATAKAMATSU,137.931576,36.246322
11409,2,北アルプス線,Oito Line,2,1140905,1140905,梓橋,AZUSABASHI,137.918027,36.250162
11409,2,北アルプス線,Oito Line,2,1140906,1140906,一日市場,HITOICHIBA,137.904136,36.2596
11409,2,北アルプス線,Oito Line,2,1140907,1140907,中萱,NAKAGAYA,137.903353,36.273434
11409,2,北アルプス線,Oito Line,2,1140908,1140908,南豊科,MINAMI-TOYOSHINA,137.903457,36.291124
11409,2,北アルプス線,Oito Line,2,1140909,1140909,豊科,TOYOSHINA,137.900896,36.299957
11409,2,北アルプス線,Oito Line,2,1140910,1140910,柏矢町,HAKUYACHO,137.888349,36.322529
11409,2,北アルプス線,Oito Line,2,1140911,1140911,穂高,HOTAKA,137.881869,36.33906
11409,2,北アルプス線,Oito Line,2,1140912,1140912,有明,ARIAKE,137.878236,36.359949
11409,2,北アルプス線,Oito Line,2,1140913,1140913,安曇追分,AZUMI-OIWAKE,137.872736,36.371795
11409,2,北アルプス線,Oito Line,2,1140914,1140914,細野,HOSONO,137.865722,36.397107
11409,2,北アルプス線,Oito Line,2,1140915,1140915,北細野,KITA-HOSONO,137.862725,36.406439
11409,2,北アルプス線,Oito Line,2,1140916,1140916,信濃松川,SHINANO-MATSUKAWA,137.858631,36.424456
11409,2,北アルプス線,Oito Line,2,1140917,1140917,安曇沓掛,AZUMI-KUTSUKAKE,137.854784,36.447795
11409,2,北アルプス線,Oito Line,2,1140918,1140918,信濃常盤,SHINANO-TOKIWA,137.847148,36.467403
11409,2,北アルプス線,Oito Line,2,1140919,1140919,南大町,MINAMI-OMACHI,137.856269,36.491536
11409,2,北アルプス線,Oito Line,2,1140920,1140920,信濃大町,SHINANO-OMACHI,137.861674,36.50031
11409,2,北アルプス線,Oito Line,2,1140921,1140921,北大町,KITA-OMACHI,137.857913,36.517558
11409,2,北アルプス線,Oito Line,2,1140922,1140922,信濃木崎,SHINANO-KIZAKI,137.846189,36.535643
11409,2,北アルプス線,Oito Line,2,1140923,1140923,稲尾,INAO,137.842575,36.554058
11409,2,北アルプス線,Oito Line,2,1140924,1140924,海ノ口,UMINOKUCHI,137.841824,36.565652
11409,2,北アルプス線,Oito Line,2,1140925,1140925,簗場,YANABA,137.844724,36.594666
11409,2,北アルプス線,Oito Line,2,1140926,1140926,ヤナバスキー場前,YANABA SKIING GROUND,137.855039,36.605851
11409,2,北アルプス線,Oito Line,2,1140927,1140927,南神城,MINAMI-KAMISHIRO,137.841551,36.637105
11409,2,北アルプス線,Oito Line,2,1140928,1140928,神城,KAMISHIRO,137.846586,36.658287
11409,2,北アルプス線,Oito Line,2,1140929,1140929,飯森,IIMORI,137.85006,36.670563
11409,2,北アルプス線,Oito Line,2,1140930,1140930,白馬,HAKUBA,137.863819,36.695922
11409,2,北アルプス線,Oito Line,2,1140931,1140931,信濃森上,SHINANO-MORIUE,137.871991,36.711132
11409,2,北アルプス線,Oito Line,2,1140932,1140932,白馬大池,HAKUBA-OIKE,137.885531,36.739918
11409,2,北アルプス線,Oito Line,2,1140933,1140933,千国,CHIKUNI,137.900895,36.763249
11409,2,北アルプス線,Oito Line,2,1140934,1140934,南小谷,MINAMI-OTARI,137.908372,36.774604
11409,2,北アルプス線,Oito Line,2,1140935,1140935,中土,NAKATSUCHI,137.907879,36.80558
11409,2,北アルプス線,Oito Line,2,1140936,1140936,北小谷,KITA-OTARI,137.906451,36.842567
11409,2,北アルプス線,Oito Line,2,1140937,1140937,平岩,HIRAIWA,137.86561,36.88688
11409,2,北アルプス線,Oito Line,2,1140938,1140938,小滝,KOTAKI,137.85945,36.938155
11409,2,北アルプス線,Oito Line,2,1140939,1140939,根知,NECHI,137.86711,36.966683
11409,2,北アルプス線,Oito Line,2,1140940,1140940,頸城大野,KUBIKI-ONO,137.872447,37.006124
11409,2,北アルプス線,Oito Line,2,1140941,1140941,姫川,HIMEKAWA,137.860914,37.020339
11409,2,北アルプス線,Oito Line,2,1140942,1140516,糸魚川,ITOIGAWA,137.861311,37.043631
11410,2,弥彦線,Yahiko Line,2,1141001,1141001,弥彦,YAHIKO,138.831761,37.699161
11410,2,弥彦線,Yahiko Line,2,1141002,1141002,矢作,YAHAGI,138.851669,37.690649
11410,2,弥彦線,Yahiko Line,2,1141003,1140818,吉田,YOSHIDA,138.878377,37.687111
11410,2,弥彦線,Yahiko Line,2,1141004,1141004,西燕,NISHI-TSUBAME,138.909232,37.679819
11410,2,弥彦線,Yahiko Line,2,1141005,1141005,燕,TSUBAME,138.928419,37.667613
11410,2,弥彦線,Yahiko Line,2,1141006,1141006,燕三条,TSUBAMESANJO,138.939274,37.648824
11410,2,弥彦線,Yahiko Line,2,1141007,1141007,北三条,KITA-SANJO,138.956006,37.632702
11410,2,弥彦線,Yahiko Line,2,1141008,1140430,東三条,HIGASHI-SANJO,138.973703,37.628491
11411,3,中央本線,Chuo Line,2,1141101,1141101,名古屋,NAGOYA,136.881637,35.170694
11411,3,中央本線,Chuo Line,2,1141102,1141102,金山,KANAYAMA,136.900517,35.142928
11411,3,中央本線,Chuo Line,2,1141103,1141103,鶴舞,TSURUMAI,136.917436,35.156416
11411,3,中央本線,Chuo Line,2,1141104,1141104,千種,CHIKUSA,136.930665,35.170168
11411,3,中央本線,Chuo Line,2,1141105,1141105,大曽根,OZONE,136.937161,35.191508
11411,3,中央本線,Chuo Line,2,1141106,1141106,新守山,SHIN-MORIYAMA,136.951207,35.207283
11411,3,中央本線,Chuo Line,2,1141107,1141107,勝川,KACHIGAWA,136.956285,35.22982
11411,3,中央本線,Chuo Line,2,1141108,1141108,春日井,KASUGAI,136.985307,35.243139
11411,3,中央本線,Chuo Line,2,1141109,1141109,神領,JINRYO,137.010006,35.256234
11411,3,中央本線,Chuo Line,2,1141110,1141110,高蔵寺,KOZOJI,137.043766,35.26434
11411,3,中央本線,Chuo Line,2,1141111,1141111,定光寺,JOKOJI,137.080981,35.278015
11411,3,中央本線,Chuo Line,2,1141112,1141112,古虎渓,KOKOKEI,137.101011,35.302955
11411,3,中央本線,Chuo Line,2,1141113,1141113,多治見,TAJIMI,137.120294,35.334774
11411,3,中央本線,Chuo Line,2,1141114,1141114,土岐市,TOKISHI,137.182082,35.359708
11411,3,中央本線,Chuo Line,2,1141115,1141115,瑞浪,MIZUNAMI,137.252017,35.369081
11411,3,中央本線,Chuo Line,2,1141116,1141116,釜戸,KAMADO,137.30501,35.411103
11411,3,中央本線,Chuo Line,2,1141117,1141117,武並,TAKENAMI,137.35417,35.437938
11411,3,中央本線,Chuo Line,2,1141118,1141118,恵那,ENA,137.407764,35.455063
11411,3,中央本線,Chuo Line,2,1141119,1141119,美乃坂本,MINO-SAKAMOTO,137.450364,35.479286
11411,3,中央本線,Chuo Line,2,1141120,1141120,中津川,NAKATSUGAWA,137.502867,35.50036
11411,3,中央本線,Chuo Line,2,1141121,1141121,落合川,OCHIAIGAWA,137.530034,35.525116
11411,3,中央本線,Chuo Line,2,1141122,1141122,坂下,SAKASHITA,137.531094,35.574218
11411,3,中央本線,Chuo Line,2,1141123,1141123,田立,TADACHI,137.54893,35.588281
11411,3,中央本線,Chuo Line,2,1141124,1141124,南木曽,NAGISO,137.608672,35.598896
11411,3,中央本線,Chuo Line,2,1141125,1141125,十二兼,JUNIKANE,137.617569,35.645418
11411,3,中央本線,Chuo Line,2,1141126,1141126,野尻,NOJIRI,137.636152,35.673042
11411,3,中央本線,Chuo Line,2,1141127,1141127,大桑,OKUWA,137.664224,35.684477
11411,3,中央本線,Chuo Line,2,1141128,1141128,須原,SUHARA,137.694844,35.69769
11411,3,中央本線,Chuo Line,2,1141129,1141129,倉本,KURAMOTO,137.714338,35.732939
11411,3,中央本線,Chuo Line,2,1141130,1141130,上松,AGEMATSU,137.693283,35.784068
11411,3,中央本線,Chuo Line,2,1141131,1141131,木曽福島,KISO-FUKUSHIMA,137.69343,35.843669
11411,3,中央本線,Chuo Line,2,1141132,1141132,原野,HARANO,137.741536,35.871245
11411,3,中央本線,Chuo Line,2,1141133,1141133,宮ノ越,MIYANOKOSHI,137.763794,35.888337
11411,3,中央本線,Chuo Line,2,1141134,1141134,藪原,YABUHARA,137.784368,35.930152
11411,3,中央本線,Chuo Line,2,1141135,1141135,奈良井,NARAI,137.816195,35.969476
11411,3,中央本線,Chuo Line,2,1141136,1141136,木曽平沢,KISO-HIRASAWA,137.832613,35.979108
11411,3,中央本線,Chuo Line,2,1141137,1141137,贄川,NIEKAWA,137.86091,36.014008
11411,3,中央本線,Chuo Line,2,1141138,1141138,日出塩,HIDESHIO,137.894804,36.049004
11411,3,中央本線,Chuo Line,2,1141139,1141139,洗馬,SEBA,137.916842,36.087164
11411,3,中央本線,Chuo Line,2,1141140,1131153,塩尻,SHIOJIRI,137.947961,36.114364
11412,2,篠ノ井線,Shinonoi Line,2,1141201,1131153,塩尻,SHIOJIRI,137.947961,36.114364
11412,2,篠ノ井線,Shinonoi Line,2,1141202,1141202,広丘,HIROOKA,137.949578,36.148032
11412,2,篠ノ井線,Shinonoi Line,2,1141203,1141203,村井,MURAI,137.956007,36.174226
11412,2,篠ノ井線,Shinonoi Line,2,1141215,1141215,平田,HIRATA,137.962017,36.191161
11412,2,篠ノ井線,Shinonoi Line,2,1141204,1141204,南松本,MINAMI-MATSUMOTO,137.969505,36.210447
11412,2,篠ノ井線,Shinonoi Line,2,1141205,1140901,松本,MATSUMOTO,137.96445,36.230393
11412,2,篠ノ井線,Shinonoi Line,2,1141206,1141206,田沢,TAZAWA,137.941029,36.301583
11412,2,篠ノ井線,Shinonoi Line,2,1141207,1141207,明科,AKASHINA,137.929967,36.353948
11412,2,篠ノ井線,Shinonoi Line,2,1141208,1141208,西条,NISHIJO,138.012377,36.400353
11412,2,篠ノ井線,Shinonoi Line,2,1141209,1141209,坂北,SAKAKITA,138.015754,36.430663
11412,2,篠ノ井線,Shinonoi Line,2,1141210,1141210,聖高原,HIJIRI-KOGEN,138.047603,36.455069
11412,2,篠ノ井線,Shinonoi Line,2,1141211,1141211,冠着,KAMURIKI,138.079223,36.457215
11412,2,篠ノ井線,Shinonoi Line,2,1141212,1141212,姨捨,OBASUTE,138.093388,36.502649
11412,2,篠ノ井線,Shinonoi Line,2,1141213,1141213,稲荷山,INARIYAMA,138.108061,36.552633
11412,2,篠ノ井線,Shinonoi Line,2,1141214,1140301,篠ノ井,SHINONOI,138.138046,36.5771
11413,3,飯田線,Iida Line,2,1141301,1141301,豊橋,TOYOHASHI,137.382128,34.762734
11413,3,飯田線,Iida Line,2,1141302,1141302,船町,FUNAMACHI,137.374001,34.775809
11413,3,飯田線,Iida Line,2,1141303,1141303,下地,SHIMOJI,137.370612,34.780939
11413,3,飯田線,Iida Line,2,1141304,1141304,小坂井,KOZAKAI,137.363056,34.797544
11413,3,飯田線,Iida Line,2,1141305,1141305,牛久保,USHIKUBO,137.381671,34.808563
11413,3,飯田線,Iida Line,2,1141306,1141306,豊川,TOYOKAWA,137.397157,34.822519
11413,3,飯田線,Iida Line,2,1141307,1141307,三河一宮,MIKAWA-ICHINOMIYA,137.414549,34.847911
11413,3,飯田線,Iida Line,2,1141308,1141308,長山,NAGAYAMA,137.431458,34.864449
11413,3,飯田線,Iida Line,2,1141309,1141309,江島,EJIMA,137.441518,34.868029
11413,3,飯田線,Iida Line,2,1141310,1141310,東上,TOJO,137.455236,34.876278
11413,3,飯田線,Iida Line,2,1141311,1141311,野田城,NODAJO,137.477861,34.889282
11413,3,飯田線,Iida Line,2,1141312,1141312,新城,SHINSHIRO,137.49304,34.901112
11413,3,飯田線,Iida Line,2,1141313,1141313,東新町,HIGASHI-SHIMMACHI,137.502928,34.906129
11413,3,飯田線,Iida Line,2,1141314,1141314,茶臼山,CHAUSUYAMA,137.514424,34.910334
11413,3,飯田線,Iida Line,2,1141315,1141315,三河東郷,MIKAWA-TOGO,137.527242,34.912224
11413,3,飯田線,Iida Line,2,1141316,1141316,大海,OMI,137.548682,34.930164
11413,3,飯田線,Iida Line,2,1141317,1141317,鳥居,TORII,137.551537,34.920834
11413,3,飯田線,Iida Line,2,1141318,1141318,長篠城,NAGASHINOJO,137.565,34.92599
11413,3,飯田線,Iida Line,2,1141319,1141319,本長篠,HON-NAGASHINO,137.576848,34.932664
11413,3,飯田線,Iida Line,2,1141320,1141320,三河大野,MIKAWA-ONO,137.602987,34.952038
11413,3,飯田線,Iida Line,2,1141321,1141321,湯谷温泉,YUYA-ONSEN,137.613026,34.970516
11413,3,飯田線,Iida Line,2,1141322,1141322,三河槙原,MIKAWA-MAKIHIRA,137.621022,34.988589
11413,3,飯田線,Iida Line,2,1141323,1141323,柿平,KAKIDAIRA,137.644048,34.990587
11413,3,飯田線,Iida Line,2,1141324,1141324,三河川合,MIKAWA-KAWAI,137.663991,35.001722
11413,3,飯田線,Iida Line,2,1141325,1141325,池場,IKEBA,137.704066,35.024418
